"date","close","volume","open","high","low"
"2017/11/20","80.0500","319339.0000","79.5900","80.3000","79.3200"
"2017/11/17","79.3000","408870.0000","79.7800","79.9062","79.3000"
"2017/11/16","80.4000","369054.0000","79.5700","80.6752","79.5700"
"2017/11/15","78.3800","461470.0000","78.5600","79.0898","78.0800"
"2017/11/14","79.7700","510881.0000","79.5400","79.7700","78.3500"
"2017/11/13","80.0900","293784.0000","79.0400","80.2416","78.9900"
"2017/11/10","79.9200","429212.0000","79.9200","80.1400","79.5300"
"2017/11/09","80.1400","729990.0000","80.2000","80.7440","78.6200"
"2017/11/08","81.0600","418238.0000","80.7900","81.1627","80.4910"
"2017/11/07","80.9000","511152.0000","81.1000","81.4211","80.2300"
"2017/11/06","80.8100","386350.0000","80.8200","81.1600","80.6800"
"2017/11/03","80.7900","411897.0000","80.9500","80.9799","80.2200"
"2017/11/02","80.6200","483119.0000","80.0400","80.7425","78.8700"
"2017/11/01","79.8400","542700.0000","80.5000","80.6000","79.3000"
"2017/10/31","79.3000","341483.0000","79.1900","79.4980","78.8081"
"2017/10/30","78.9000","586172.0000","78.9700","79.7222","78.7100"
"2017/10/27","79.8000","684539.0000","79.7100","79.9712","78.9900"
"2017/10/26","79.5700","603463.0000","79.5100","80.0600","79.3979"
"2017/10/25","78.8400","816730.0000","80.0500","80.0900","77.9800"
"2017/10/24","80.0000","538912.0000","79.8900","80.3824","79.6430"
"2017/10/23","78.3800","613045.0000","79.2500","79.2800","78.2800"
"2017/10/20","78.7100","678266.0000","78.2500","78.8000","77.6000"
"2017/10/19","77.1300","463459.0000","76.2400","77.1800","76.0400"
"2017/10/18","77.1400","432691.0000","76.7900","77.2300","76.4800"
"2017/10/17","75.5300","283900.0000","75.4600","75.5507","75.1400"
"2017/10/16","75.0600","357626.0000","74.8200","75.1600","74.4600"
"2017/10/13","74.4300","168537.0000","74.5000","74.6200","74.1779"
"2017/10/12","74.0600","245167.0000","74.0600","74.4400","73.8320"
"2017/10/11","74.3900","289145.0000","74.0000","74.3900","73.8900"
"2017/10/10","74.0000","174096.0000","74.0000","74.1300","73.4050"
"2017/10/09","73.2200","163222.0000","73.4500","73.6900","73.0800"
"2017/10/06","73.3300","193032.0000","73.0000","73.3760","72.9710"
"2017/10/05","73.3300","283519.0000","72.4200","73.4000","72.2500"
"2017/10/04","72.2500","200501.0000","71.9100","72.5004","71.9100"
"2017/10/03","72.1400","295664.0000","71.7500","72.1400","71.5000"
"2017/10/02","71.3100","260029.0000","70.0400","71.3100","70.0300"
"2017/09/29","69.8500","248322.0000","69.5000","69.8800","69.2000"
"2017/09/28","69.6700","167547.0000","68.8900","69.7700","68.7900"
"2017/09/27","69.3300","243347.0000","69.4200","69.5798","68.5100"
"2017/09/26","68.9100","126664.0000","69.2600","69.5500","68.7600"
"2017/09/25","68.9200","239892.0000","69.0700","69.5000","68.1800"
"2017/09/22","69.3500","166736.0000","69.2700","69.5200","68.9700"
"2017/09/21","69.5200","147228.0000","69.9000","70.0299","69.5000"
"2017/09/20","70.1100","217719.0000","69.6700","70.1100","69.1400"
"2017/09/19","69.7000","121000.0000","69.6500","69.8100","69.4100"
"2017/09/18","69.3202","246322.0000","69.2200","69.5300","68.8885"
"2017/09/15","68.7300","162686.0000","68.2600","68.7800","68.2600"
"2017/09/14","68.2400","135572.0000","67.6800","68.2400","67.6196"
"2017/09/13","67.7300","124023.0000","67.2400","67.7300","67.1751"
"2017/09/12","67.3700","215477.0000","67.3000","67.4890","67.0600"
"2017/09/11","66.7900","391742.0000","65.6700","66.8600","65.6700"
"2017/09/08","64.5000","226974.0000","63.9500","64.9000","63.9200"
"2017/09/07","64.5000","296483.0000","64.8000","64.9700","64.0500"
"2017/09/06","64.6000","268173.0000","64.9400","64.9400","64.4200"
"2017/09/05","64.1300","449959.0000","65.6000","65.7108","63.6500"
"2017/09/01","66.2500","242857.0000","66.3900","66.6300","66.1140"
"2017/08/31","65.8600","308252.0000","65.9500","66.1761","65.5000"
"2017/08/30","65.3700","414177.0000","65.2000","65.5390","64.8500"
"2017/08/29","65.1200","201467.0000","63.3000","65.1800","63.2632"
"2017/08/28","64.4900","173037.0000","65.0700","65.0800","64.1400"
"2017/08/25","64.6100","243651.0000","64.8400","65.3600","64.5500"
"2017/08/24","64.2800","224870.0000","65.0800","65.0800","64.0900"
"2017/08/23","64.5000","261367.0000","64.5800","64.9700","64.3900"
"2017/08/22","65.3300","346150.0000","64.0900","65.3300","64.0000"
"2017/08/21","63.5200","211141.0000","63.2000","63.6400","62.6115"
"2017/08/18","63.3600","367057.0000","63.7300","64.3000","63.0000"
"2017/08/17","63.8900","616710.0000","65.9100","66.0600","63.8900"
"2017/08/16","66.4800","248219.0000","66.5700","66.9800","66.2700"
"2017/08/15","66.2100","220871.0000","66.4600","66.4600","65.8700"
"2017/08/14","66.0200","212627.0000","66.0100","66.2800","65.8672"
"2017/08/11","64.9100","289839.0000","64.8300","65.3000","64.7400"
"2017/08/10","64.8100","405553.0000","65.8600","65.9460","64.7600"
"2017/08/09","66.5800","260503.0000","66.2700","66.6000","66.0200"
"2017/08/08","66.7800","269447.0000","66.8300","67.5900","66.5000"
"2017/08/07","66.9700","215682.0000","66.8400","66.9900","66.6300"
"2017/08/04","66.6300","199706.0000","66.6800","66.7293","66.1449"
"2017/08/03","66.4000","177395.0000","65.9900","66.4000","65.8700"
"2017/08/02","66.0600","259726.0000","66.0400","66.2114","65.6538"
"2017/08/01","65.5900","212355.0000","66.0000","66.0000","65.3800"
"2017/07/31","65.2000","230245.0000","65.0200","65.2700","64.7800"
"2017/07/28","64.4900","198710.0000","63.8500","64.4907","63.7600"
"2017/07/27","64.2000","356838.0000","63.7600","64.2000","63.1700"
"2017/07/26","63.6000","291363.0000","63.3300","63.6299","63.1100"
"2017/07/25","62.5400","227559.0000","62.9300","63.0400","62.2300"
"2017/07/24","61.8900","170732.0000","62.1600","62.1748","61.5500"
"2017/07/21","62.2800","255812.0000","61.9000","62.2800","61.6300"
"2017/07/20","62.5700","246242.0000","63.0000","63.0000","62.2700"
"2017/07/19","62.7500","254518.0000","62.5100","62.7500","62.1900"
"2017/07/18","62.2100","376164.0000","62.0400","62.3100","61.3400"
"2017/07/17","62.5500","169050.0000","62.8700","62.9200","62.5500"
"2017/07/14","62.7300","257532.0000","61.9050","63.0750","61.7500"
"2017/07/13","62.3700","183580.0000","61.9000","62.3700","61.7045"
"2017/07/12","61.9200","393566.0000","61.6250","62.2500","61.5850"
"2017/07/11","61.0100","185756.0000","60.8450","61.0550","59.7150"
"2017/07/10","60.8750","129964.0000","60.6850","61.1450","60.4400"
"2017/07/07","60.9650","200928.0000","60.6250","60.9700","60.3700"
"2017/07/06","60.0750","289130.0000","60.8650","61.0450","60.0000"
"2017/07/05","61.3800","264280.0000","61.5500","61.5644","60.7550"
"2017/07/03","61.2950","446494.0000","60.8400","62.0450","60.8400"
"2017/06/30","60.8400","375994.0000","60.5000","60.8950","60.0400"
"2017/06/29","60.1000","384966.0000","61.4500","61.4500","58.9700"
"2017/06/28","61.4450","239316.0000","60.6000","61.4450","60.6000"
"2017/06/27","60.0850","253918.0000","60.7450","61.0750","60.0242"
"2017/06/26","60.9150","233126.0000","61.2400","61.6250","60.5900"
"2017/06/23","60.6600","154528.0000","60.5950","60.9100","60.2000"
"2017/06/22","60.8300","154292.0000","61.0350","61.2150","60.7100"
"2017/06/21","61.0350","341292.0000","61.6800","61.6800","60.6964"
"2017/06/20","61.4100","200788.0000","61.9550","61.9550","61.3250"
"2017/06/19","61.9700","322292.0000","61.2550","61.9700","61.0950"
"2017/06/16","60.2300","229648.0000","60.3650","60.6650","60.0350"
"2017/06/15","60.4150","293156.0000","59.7800","60.5250","59.6400"
"2017/06/14","60.6150","345898.0000","60.5300","60.6892","59.8750"
"2017/06/13","59.9750","320974.0000","59.7550","60.1900","59.5700"
"2017/06/12","59.3550","601528.0000","59.4400","59.6900","58.9300"
"2017/06/09","59.6800","463330.0000","59.2050","59.9450","58.7250"
"2017/06/08","59.0000","353322.0000","58.7900","59.6300","58.5750"
"2017/06/07","59.0050","289652.0000","58.8250","59.0050","58.3600"
"2017/06/06","58.6100","267528.0000","58.3750","58.8778","58.3750"
"2017/06/05","58.7900","230056.0000","59.0050","59.2500","58.7900"
"2017/06/02","59.0850","305780.0000","58.6400","59.2525","58.4854"
"2017/06/01","58.5750","291114.0000","57.6600","58.5750","57.3950"
"2017/05/31","57.4650","358840.0000","57.7700","57.7950","56.9300"
"2017/05/30","57.6500","252548.0000","57.7350","57.8950","57.4700"
"2017/05/26","57.9100","270038.0000","57.8700","58.0600","57.7450"
"2017/05/25","57.9750","366380.0000","57.9350","58.2300","57.7500"
"2017/05/24","57.3600","381124.0000","57.0000","57.4650","56.7900"
"2017/05/23","56.8550","149036.0000","56.8950","56.9600","56.4900"
"2017/05/22","56.4250","345004.0000","56.2650","56.5848","56.1850"
"2017/05/19","55.7350","503624.0000","54.9750","56.1300","54.8113"
"2017/05/18","54.6000","866258.0000","53.8100","55.3750","53.7450"
"2017/05/17","54.2100","1015314.0000","55.5700","55.9450","54.1450"
"2017/05/16","57.0550","433594.0000","57.4000","57.4650","56.6900"
"2017/05/15","57.0450","1072920.0000","56.6450","57.2150","56.6450"
"2017/05/12","56.3450","314694.0000","56.3300","56.5489","56.1750"
"2017/05/11","56.5850","640034.0000","56.4400","56.6850","55.6150"
"2017/05/10","56.7350","672562.0000","56.4800","56.9700","56.2395"
"2017/05/09","56.8300","313328.0000","57.2350","57.4050","56.5300"
"2017/05/08","57.0900","344134.0000","56.9300","57.1550","56.8000"
"2017/05/05","56.9750","403178.0000","56.4700","56.9864","56.2300"
"2017/05/04","56.5350","491782.0000","56.8350","56.8927","55.7500"
"2017/05/03","56.6000","509416.0000","56.2750","56.7700","55.9700"
"2017/05/02","56.5350","312962.0000","56.4400","56.6500","56.2050"
"2017/05/01","56.3250","497022.0000","56.6000","56.7750","56.1772"
"2017/04/28","56.4650","300962.0000","56.8850","56.8850","56.4050"
"2017/04/27","56.8500","653278.0000","57.0200","57.0606","56.4698"
"2017/04/26","56.8350","603246.0000","57.1650","57.5825","56.7900"
"2017/04/25","57.1050","793544.0000","56.4050","57.2300","56.3250"
"2017/04/24","55.1550","604328.0000","55.2450","55.3500","54.8900"
"2017/04/21","53.4900","439526.0000","53.7300","53.8875","53.1500"
"2017/04/20","53.7200","691368.0000","52.6250","54.1050","52.5496"
"2017/04/19","52.3150","953092.0000","53.4150","53.4150","52.1508"
"2017/04/18","53.2450","658348.0000","53.4900","53.8350","52.7600"
"2017/04/17","54.1850","648628.0000","53.2250","54.2050","53.1500"
"2017/04/13","52.7676","709248.0000","53.4900","53.9850","52.7676"
"2017/04/12","53.7850","690076.0000","54.2600","54.2600","53.5250"
"2017/04/11","54.2950","1158138.0000","54.1150","54.3700","53.2205"
"2017/04/10","54.3450","487238.0000","54.5000","55.1000","54.0200"
"2017/04/07","54.3750","439084.0000","54.2700","54.9050","53.9600"
"2017/04/06","54.4650","406218.0000","54.3800","55.0750","54.0150"
"2017/04/05","54.3300","1222832.0000","55.2750","56.1800","54.2225"
"2017/04/04","54.6200","342604.0000","54.0600","54.7000","53.9750"
"2017/04/03","54.3200","717920.0000","54.3750","54.5850","53.2350"
"2017/03/31","54.3550","746898.0000","54.7100","54.8414","54.3550"
"2017/03/30","54.8600","575062.0000","54.2850","55.1050","54.2350"
"2017/03/29","54.3650","444686.0000","54.5750","54.5750","54.1100"
"2017/03/28","54.7100","846300.0000","53.4400","54.9750","53.2450"
"2017/03/27","53.5950","720500.0000","52.6300","53.7200","52.4150"
"2017/03/24","53.9300","745280.0000","54.7500","54.8550","53.4000"
"2017/03/23","54.4750","880580.0000","54.1750","55.1750","54.0850"
"2017/03/22","54.5400","612534.0000","54.1100","54.5850","53.7750"
"2017/03/21","54.5300","1070186.0000","56.8300","56.9400","54.3850"
"2017/03/20","56.4400","305874.0000","56.5300","56.8350","56.2900"
"2017/03/17","56.5200","311846.0000","57.0800","57.0800","56.5050"
"2017/03/16","56.6700","541952.0000","57.2650","57.2900","56.3650"
"2017/03/15","56.8700","453778.0000","56.2750","57.0500","56.1000"
"2017/03/14","55.9450","390716.0000","55.8300","56.2400","55.5356"
"2017/03/13","56.3500","285742.0000","56.4400","56.6200","56.0250"
"2017/03/10","56.4400","470404.0000","56.9550","56.9550","55.8400"
"2017/03/09","56.0850","543698.0000","56.0500","56.4300","55.4500"
"2017/03/08","56.0500","582126.0000","56.9000","56.9100","55.9000"
"2017/03/07","56.5050","451244.0000","56.5350","56.9100","56.3550"
"2017/03/06","56.7750","536354.0000","56.3750","57.0050","56.3750"
"2017/03/03","57.1700","593076.0000","57.2500","57.4550","56.7555"
"2017/03/02","57.0950","640646.0000","58.2000","58.2000","57.0700"
"2017/03/01","58.0800","1659536.0000","57.2000","58.5200","57.1500"
"2017/02/28","55.7400","404302.0000","55.7400","55.8848","55.4230"
"2017/02/27","55.8250","566904.0000","55.4550","55.9300","55.3350"
"2017/02/24","55.6100","692546.0000","54.8450","55.6150","54.8450"
"2017/02/23","55.5550","700910.0000","55.7150","55.7800","55.0270"
"2017/02/22","55.2100","449110.0000","54.6650","55.2850","54.5900"
"2017/02/21","54.9650","775128.0000","54.6050","55.1050","54.4437"
"2017/02/17","53.9900","469714.0000","53.3200","54.0005","53.3200"
"2017/02/16","54.0150","557064.0000","54.0250","54.2100","53.5400"
"2017/02/15","54.0250","804984.0000","53.2550","54.0500","53.1690"
"2017/02/14","53.0500","823830.0000","52.2400","53.0500","52.1000"
"2017/02/13","52.2900","424154.0000","51.7450","52.4700","51.6600"
"2017/02/10","51.1950","399658.0000","50.9000","51.3750","50.7381"
"2017/02/09","50.4350","617428.0000","49.6950","50.7000","49.6950"
"2017/02/08","49.5325","333234.0000","49.4350","49.6550","49.2575"
"2017/02/07","49.5750","367850.0000","49.8700","50.1250","49.4955"
"2017/02/06","49.3400","380784.0000","49.1050","49.6750","49.0050"
"2017/02/03","49.4400","746860.0000","48.8050","49.5700","48.7700"
"2017/02/02","48.1350","447202.0000","47.9050","48.3800","47.7000"
"2017/02/01","48.1600","796002.0000","48.5950","48.7450","47.8750"
"2017/01/31","48.0000","1031366.0000","48.2600","48.3790","47.4200"
"2017/01/30","48.7300","925024.0000","49.0300","49.1190","48.0600"
"2017/01/27","49.6800","351022.0000","49.7450","49.8524","49.5550"
"2017/01/26","49.7450","672898.0000","49.7300","49.9450","49.5350"
"2017/01/25","49.5850","1072870.0000","49.2000","49.6200","49.0550"
"2017/01/24","48.3800","779726.0000","47.6800","48.6700","47.5500"
"2017/01/23","47.6100","630512.0000","47.6550","47.8267","47.1000"
"2017/01/20","47.7800","776976.0000","47.4050","47.9348","47.2900"
"2017/01/19","47.1450","532254.0000","47.7200","47.7500","46.7100"
"2017/01/18","47.6200","476936.0000","47.8200","47.8200","47.1750"
"2017/01/17","47.7400","544398.0000","47.8150","48.1506","47.3750"
"2017/01/13","48.1550","604764.0000","48.3800","48.6500","47.9350"
"2017/01/12","48.2024","827978.0000","48.3450","48.3950","47.3350"
"2017/01/11","48.6450","998804.0000","48.1450","48.8200","47.8100"
"2017/01/10","48.0000","582998.0000","48.1950","48.7250","47.8946"
"2017/01/09","48.2700","473202.0000","48.5100","48.6400","48.2500"
"2017/01/06","48.7550","799536.0000","48.2750","49.0450","47.8500"
"2017/01/05","48.2800","817260.0000","48.4900","48.6350","47.6488"
"2017/01/04","48.5850","510498.0000","48.3300","48.7150","48.1650"
"2017/01/03","48.0750","553962.0000","48.3850","48.5250","47.3750"
"2016/12/30","47.4350","624108.0000","47.8600","47.9300","46.9600"
"2016/12/29","47.7050","432362.0000","47.7800","48.1250","47.4800"
"2016/12/28","47.8300","1195038.0000","48.7950","48.8900","47.7650"
"2016/12/27","48.6350","250480.0000","48.6600","48.8800","48.5850"
"2016/12/23","48.4950","342176.0000","48.3550","48.5250","48.3000"
"2016/12/22","48.4750","829252.0000","48.6450","48.6450","48.2050"
"2016/12/21","48.6400","501084.0000","48.8800","48.9600","48.6250"
"2016/12/20","48.8850","862732.0000","48.6550","48.9753","48.5795"
"2016/12/19","48.2600","576926.0000","48.0850","48.4700","47.9650"
"2016/12/16","47.9700","699658.0000","48.3550","48.5150","47.7700"
"2016/12/15","47.9850","1097986.0000","47.8650","48.7200","47.7700"
"2016/12/14","47.5634","1272648.0000","48.1850","48.8750","47.2500"
"2016/12/13","48.4750","1194636.0000","48.2550","48.7600","48.0000"
"2016/12/12","47.7100","892088.0000","47.5100","47.8100","47.3250"
"2016/12/09","47.3450","677002.0000","46.4700","47.3450","46.3900"
"2016/12/08","46.2600","846710.0000","45.9900","46.6750","45.7250"
"2016/12/07","45.7350","569058.0000","43.7150","45.8950","43.6600"
"2016/12/06","43.7200","252190.0000","43.6750","43.7600","43.3200"
"2016/12/05","43.4300","1054822.0000","43.7750","43.9050","43.3200"
"2016/12/02","43.1900","336208.0000","43.2650","43.3750","43.0331"
"2016/12/01","43.3800","549040.0000","43.3100","43.5000","43.1248"
"2016/11/30","42.9850","692072.0000","43.4150","43.5786","42.9850"
"2016/11/29","42.9000","242518.0000","42.7200","43.0200","42.5350"
"2016/11/28","42.6150","505656.0000","42.6300","42.8500","42.4250"
"2016/11/25","42.9400","326828.0000","42.9100","42.9400","42.7350"
"2016/11/23","42.4716","552270.0000","42.0750","42.5100","42.0000"
"2016/11/22","42.3000","1279690.0000","42.0950","42.3000","41.7250"
"2016/11/21","41.6650","431664.0000","41.2900","41.7100","41.2150"
"2016/11/18","41.1000","265500.0000","41.4050","41.4050","41.0250"
"2016/11/17","41.2750","365406.0000","41.1600","41.3000","40.9346"
"2016/11/16","41.0650","480108.0000","40.9550","41.2000","40.7850"
"2016/11/15","41.2950","509962.0000","40.9750","41.3250","40.5400"
"2016/11/14","40.9400","651604.0000","41.2150","41.3700","40.6100"
"2016/11/11","40.7800","784898.0000","40.5000","40.8450","40.0800"
"2016/11/10","40.5600","1169178.0000","39.6850","40.9605","39.4500"
"2016/11/09","39.1550","1514312.0000","36.5050","39.5250","36.5050"
"2016/11/08","37.6400","1224950.0000","36.8650","37.9900","36.7550"
"2016/11/07","36.8250","1597780.0000","36.3350","36.9930","36.2068"
